1179 - SeqSOR, CGSolver, pre_0, post_0, cells_53
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
2 - SeqGS, CGSolver, pre_0, post_0, cells_52
297 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_53
3 - SeqGS, CGSolver, pre_0, post_0, cells_53
1766 - SeqSOR, LoopSolver, pre_0, post_0, cells_52
882 - SeqGS, GradientSolver, pre_0, post_0, cells_50
299 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_55
1766 - SeqSOR, LoopSolver, pre_0, post_0, cells_52
2062 - SeqSOR, GradientSolver, pre_0, post_0, cells_54
1181 - SeqSOR, CGSolver, pre_0, post_0, cells_55
1178 - SeqSOR, CGSolver, pre_0, post_0, cells_52
1177 - SeqSOR, CGSolver, pre_0, post_0, cells_51
2058 - SeqSOR, GradientSolver, pre_0, post_0, cells_50
1765 - SeqSOR, LoopSolver, pre_0, post_0, cells_51
885 - SeqGS, GradientSolver, pre_0, post_0, cells_53
1176 - SeqSOR, CGSolver, pre_0, post_0, cells_50
2059 - SeqSOR, GradientSolver, pre_0, post_0, cells_51
1177 - SeqSOR, CGSolver, pre_0, post_0, cells_51
1473 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_53
886 - SeqGS, GradientSolver, pre_0, post_0, cells_54
588 - SeqGS, LoopSolver, pre_0, post_0, cells_50
1473 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_53
298 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_54
2061 - SeqSOR, GradientSolver, pre_0, post_0, cells_53
1768 - SeqSOR, LoopSolver, pre_0, post_0, cells_54
1765 - SeqSOR, LoopSolver, pre_0, post_0, cells_51
590 - SeqGS, LoopSolver, pre_0, post_0, cells_52
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
