591 - SeqGS, LoopSolver, pre_0, post_0, cells_53
1471 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_51
298 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_54
3 - SeqGS, CGSolver, pre_0, post_0, cells_53
589 - SeqGS, LoopSolver, pre_0, post_0, cells_51
884 - SeqGS, GradientSolver, pre_0, post_0, cells_52
1471 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_51
296 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_52
4 - SeqGS, CGSolver, pre_0, post_0, cells_54
591 - SeqGS, LoopSolver, pre_0, post_0, cells_53
1177 - SeqSOR, CGSolver, pre_0, post_0, cells_51
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
883 - SeqGS, GradientSolver, pre_0, post_0, cells_51
1180 - SeqSOR, CGSolver, pre_0, post_0, cells_54
1766 - SeqSOR, LoopSolver, pre_0, post_0, cells_52
589 - SeqGS, LoopSolver, pre_0, post_0, cells_51
1470 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_50
1765 - SeqSOR, LoopSolver, pre_0, post_0, cells_51
1177 - SeqSOR, CGSolver, pre_0, post_0, cells_51
589 - SeqGS, LoopSolver, pre_0, post_0, cells_51
1178 - SeqSOR, CGSolver, pre_0, post_0, cells_52
593 - SeqGS, LoopSolver, pre_0, post_0, cells_55
2062 - SeqSOR, GradientSolver, pre_0, post_0, cells_54
