1178 - SeqSOR, CGSolver, pre_0, post_0, cells_52
887 - SeqGS, GradientSolver, pre_0, post_0, cells_55
1472 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_52
883 - SeqGS, GradientSolver, pre_0, post_0, cells_51
2059 - SeqSOR, GradientSolver, pre_0, post_0, cells_51
1475 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_55
5 - SeqGS, CGSolver, pre_0, post_0, cells_55
2060 - SeqSOR, GradientSolver, pre_0, post_0, cells_52
1767 - SeqSOR, LoopSolver, pre_0, post_0, cells_53
1179 - SeqSOR, CGSolver, pre_0, post_0, cells_53
1767 - SeqSOR, LoopSolver, pre_0, post_0, cells_53
1764 - SeqSOR, LoopSolver, pre_0, post_0, cells_50
591 - SeqGS, LoopSolver, pre_0, post_0, cells_53
1768 - SeqSOR, LoopSolver, pre_0, post_0, cells_54
2 - SeqGS, CGSolver, pre_0, post_0, cells_52
297 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_53
1177 - SeqSOR, CGSolver, pre_0, post_0, cells_51
296 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_52
1180 - SeqSOR, CGSolver, pre_0, post_0, cells_54
593 - SeqGS, LoopSolver, pre_0, post_0, cells_55
885 - SeqGS, GradientSolver, pre_0, post_0, cells_53
3 - SeqGS, CGSolver, pre_0, post_0, cells_53
884 - SeqGS, GradientSolver, pre_0, post_0, cells_52
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
1180 - SeqSOR, CGSolver, pre_0, post_0, cells_54
4 - SeqGS, CGSolver, pre_0, post_0, cells_54
589 - SeqGS, LoopSolver, pre_0, post_0, cells_51
