2059 - SeqSOR, GradientSolver, pre_0, post_0, cells_51
2063 - SeqSOR, GradientSolver, pre_0, post_0, cells_55
883 - SeqGS, GradientSolver, pre_0, post_0, cells_51
592 - SeqGS, LoopSolver, pre_0, post_0, cells_54
593 - SeqGS, LoopSolver, pre_0, post_0, cells_55
1767 - SeqSOR, LoopSolver, pre_0, post_0, cells_53
2062 - SeqSOR, GradientSolver, pre_0, post_0, cells_54
4 - SeqGS, CGSolver, pre_0, post_0, cells_54
885 - SeqGS, GradientSolver, pre_0, post_0, cells_53
589 - SeqGS, LoopSolver, pre_0, post_0, cells_51
592 - SeqGS, LoopSolver, pre_0, post_0, cells_54
0 - SeqGS, CGSolver, pre_0, post_0, cells_50
2059 - SeqSOR, GradientSolver, pre_0, post_0, cells_51
297 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_53
1473 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_53
882 - SeqGS, GradientSolver, pre_0, post_0, cells_50
1766 - SeqSOR, LoopSolver, pre_0, post_0, cells_52
882 - SeqGS, GradientSolver, pre_0, post_0, cells_50
2063 - SeqSOR, GradientSolver, pre_0, post_0, cells_55
5 - SeqGS, CGSolver, pre_0, post_0, cells_55
886 - SeqGS, GradientSolver, pre_0, post_0, cells_54
886 - SeqGS, GradientSolver, pre_0, post_0, cells_54
590 - SeqGS, LoopSolver, pre_0, post_0, cells_52
297 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_53
2063 - SeqSOR, GradientSolver, pre_0, post_0, cells_55
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
1 - SeqGS, CGSolver, pre_0, post_0, cells_51
593 - SeqGS, LoopSolver, pre_0, post_0, cells_55
1769 - SeqSOR, LoopSolver, pre_0, post_0, cells_55
887 - SeqGS, GradientSolver, pre_0, post_0, cells_55
590 - SeqGS, LoopSolver, pre_0, post_0, cells_52
1471 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_51
1178 - SeqSOR, CGSolver, pre_0, post_0, cells_52
1470 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_50
2061 - SeqSOR, GradientSolver, pre_0, post_0, cells_53
1764 - SeqSOR, LoopSolver, pre_0, post_0, cells_50
