884 - SeqGS, GradientSolver, pre_0, post_0, cells_52
1475 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_55
885 - SeqGS, GradientSolver, pre_0, post_0, cells_53
1765 - SeqSOR, LoopSolver, pre_0, post_0, cells_51
0 - SeqGS, CGSolver, pre_0, post_0, cells_50
296 - SeqGS, BiCGSTABSolver, pre_0, post_0, cells_52
2058 - SeqSOR, GradientSolver, pre_0, post_0, cells_50
0 - SeqGS, CGSolver, pre_0, post_0, cells_50
1181 - SeqSOR, CGSolver, pre_0, post_0, cells_55
1473 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_53
1764 - SeqSOR, LoopSolver, pre_0, post_0, cells_50
1181 - SeqSOR, CGSolver, pre_0, post_0, cells_55
1474 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_54
1180 - SeqSOR, CGSolver, pre_0, post_0, cells_54
1768 - SeqSOR, LoopSolver, pre_0, post_0, cells_54
1471 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_51
885 - SeqGS, GradientSolver, pre_0, post_0, cells_53
1767 - SeqSOR, LoopSolver, pre_0, post_0, cells_53
5 - SeqGS, CGSolver, pre_0, post_0, cells_55
1475 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_55
593 - SeqGS, LoopSolver, pre_0, post_0, cells_55
1768 - SeqSOR, LoopSolver, pre_0, post_0, cells_54
884 - SeqGS, GradientSolver, pre_0, post_0, cells_52
2063 - SeqSOR, GradientSolver, pre_0, post_0, cells_55
1471 - SeqSOR, BiCGSTABSolver, pre_0, post_0, cells_51
1767 - SeqSOR, LoopSolver, pre_0, post_0, cells_53
2058 - SeqSOR, GradientSolver, pre_0, post_0, cells_50
